ad_activationdate,ad_typology,newdevelopment_averageprice,address_certainty,ad_latitude,ad_subtypology,ad_roomnumber,property_cadastralreference,censustract_id,ad_addressvisible,id,cadastral_certainty,ad_operation,ad_price,ad_builttype,ad_postalcode,ad_streettype,ad_floornumber,ad_hasparkingspace,estate_cadastralroot,ad_town,ad_hasboxroom,ad_longitude,newdevelopment_commercialname,adstats_contactsbyemail,adstats_savedasfavorite,ad_province,ad_state,ad_flatlocation,adstats_sendtofriend,layerlocation_area,distance,ad_urlactive,newdevelopment_fromprice,ad_id,adstats_daysonmarket,adstats_visits,ad_area,censustract_town_id,layerlocation_population,ad_deactivationdate,property_builtdate,ad_propertytype,ad_bathnumber,ad_haslift,property_use,ad_streetname,property_area,ad_modificationdate,ad_hasswimmingpool,ad_urlinactive,ad_unitprice,ad_streetnumber,ad_layerlocation
28/04/2022,1,,100,40.8421699,,2,,1929301001,2,31353741,100,1,125000,3,19187,Calle,bj,,,Uceda,True,-3.463778,,7,54,Guadalajara,3,1,0,0.46343460566429,24613,https://www.idealista.com/96800475,,96800475,557,2440,115,19293,2655,07/11/2023,2007,1,1,False,,Norte,,04/12/2023,False,https://www.idealista.com/data/app/cid/QURsV21rTW1sZGFRZ2lsYW1IMUk5Zz09,1086.96,,0-EU-ES-19-03-011-293
29/09/2022,1,,100,41.2789307,,2,,4017001001,3,33404987,75,1,80100,3,40500,,bj,True,,Riaza,False,-3.4760006,,2,36,Segovia,3,1,1,2.193113308235,24624,https://www.idealista.com/98988826,,98988826,490,1453,112,40170,3582,,2007,1,2,True,V,,112,25/01/2024,False,https://www.idealista.com/data/app/cid/VnVVdDh3VGorR25Ka2pzZTVFa2tzUT09,715.18,,0-EU-ES-40-05-001-170
26/10/2023,1,,0,41.2773759,,2,,4017001001,1,37006715,0,1,119000,3,40500,Desconocida,3,False,,Riaza,False,-3.478872,,4,6,Segovia,3,1,0,2.193113308235,24628,https://www.idealista.com/102982858,,102982858,98,551,170,40170,3582,,,1,1,False,,Segovia,,21/01/2024,False,https://www.idealista.com/data/app/cid/b21Pc3dPazQ2endqUkhtVW1QY28yQT09,700,10,0-EU-ES-40-05-001-170
11/08/2009,1,,90,41.2771257,,3,,4017001001,1,20825593,100,1,150000,3,40500,Calle,en,True,9299607VL5699N,Riaza,True,-3.4768564,,18,81,Segovia,3,1,14,2.193113308235,24631,https://www.idealista.com/1728850,,1728850,5288,8405,100,40170,3582,,2003,1,2,True,,Eugenio Hernanz Gómez,,14/01/2024,True,https://www.idealista.com/data/app/cid/dU9BMXp1Y1QzRUR6emc0cHZCQzdWdz09,1500,8,0-EU-ES-40-05-001-170
23/06/2023,2,,100,41.0617039,4,3,,2807101001,2,35950250,75,1,105000,3,28191,Calle,,False,,Horcajuelo de la Sierra,True,-3.5442677,,118,1169,Madrid,4,,20,0.24044692419375,1278,https://www.idealista.com/101830561,,101830561,146,21259,148,28071,85,16/11/2023,1980,1,2,,V,Palomar,178,16/11/2023,False,https://www.idealista.com/data/app/cid/dEZlSVVZdzM1ME5lcVdOQTdDa0xiUT09,709.46,,0-EU-ES-28-01-006-071
30/10/2023,2,,,41.0460377,3,3,,2811701001,3,103011144,,1,154000,3,28191,,bj,,,Prádena del Rincón,False,-3.5430755,,9,109,Madrid,3,,3,0.22257177936125,1923,https://www.idealista.com/103011144,,103011144,66,3320,122,28117,132,04/01/2024,,1,3,,,,,18/01/2024,False,https://www.idealista.com/data/app/cid/ZVpFejExM0pRZGxUcFNHS0V4dGYrdz09,1262.3,,0-EU-ES-28-01-006-117
21/11/2023,2,,100,41.0669977,4,3,,2807001001,2,37239429,75,1,239000,2,28755,Desconocida,,,,Horcajo de la Sierra,True,-3.58451,,2,47,Madrid,3,,0,0.20382496521875,4703,https://www.idealista.com/103239652,,103239652,73,1453,211,28070,173,,1977,1,1,,V,Mayor,211,21/11/2023,,https://www.idealista.com/data/app/cid/bXZRVHFnUURFRDdoWnpxajVNMkZpZz09,1132.7,,0-EU-ES-28-01-006-070
01/01/2023,2,,100,41.066232,2,2,0865315VL5406N0002JU,2807001001,1,34357639,75,1,190000,3,28755,Calle,,False,0865315VL5406N,Horcajo de la Sierra,True,-3.5862152,,25,259,Madrid,4,,3,0.20382496521875,4749,https://www.idealista.com/100034953,,100034953,264,6069,120,28070,173,23/09/2023,2008,1,3,,V,del Gato,68,23/09/2023,False,https://www.idealista.com/data/app/cid/VzRxRjEwQ241ZmQ0bGhHaHdhN0VTdz09,1583.33,8,0-EU-ES-28-01-006-070
16/03/2023,2,,0,41.0542073,4,4,,2807001001,3,35047188,0,1,174000,3,28755,,,True,,Horcajo de la Sierra,False,-3.5978065,,40,591,Madrid,4,,10,0.20382496521875,5801,https://www.idealista.com/100820511,,100820511,151,9108,120,28070,173,14/08/2023,,1,1,,,,,14/08/2023,False,https://www.idealista.com/data/app/cid/T1R1MWIzcG9YaGpHWmYyV1JmZ3FMUT09,1450,,0-EU-ES-28-01-006-070
08/09/2023,2,,0,41.03247,4,5,,2811401001,1,36564245,0,1,300000,3,28737,Calle,,True,,Piñuécar,True,-3.59922,,9,63,Madrid,3,,2,0.18009043665375,6502,https://www.idealista.com/102500174,,102500174,146,1849,200,28114,176,,,1,4,,,el Cura,,21/12/2023,False,https://www.idealista.com/data/app/cid/T2daTDEzN005TG9KUWdWaG1CWENkZz09,1500,6,0-EU-ES-28-01-006-114
24/04/2023,2,,0,41.0759784,2,2,,2806901001,3,35384761,0,1,135000,3,28191,,bj,True,,La Hiruela,True,-3.4563199,,6,103,Madrid,3,,3,0.17337961493375,6587,https://www.idealista.com/101196362,,101196362,284,6384,128,28069,56,,,1,2,,,,,01/02/2024,False,https://www.idealista.com/data/app/cid/ZGVyWm0zRFRNNlo2N2lnT2JMWlQxUT09,1054.69,,0-EU-ES-28-01-006-069
17/10/2023,2,,100,41.0755214,4,3,,2806901001,3,36907287,75,1,171000,2,28191,,,,,La Hiruela,False,-3.4551484,,6,109,Madrid,3,,1,0.17337961493375,6627,https://www.idealista.com/102875166,,102875166,108,3588,210,28069,56,,1900,1,3,,G,,190,09/01/2024,False,https://www.idealista.com/data/app/cid/aGI3YXdvZDh1N2RTa21nN1d3T2wzUT09,814.29,,0-EU-ES-28-01-006-069
10/09/2023,2,,85,41.0702712,4,4,,2811401001,3,36569668,75,1,179000,3,28755,,,True,,Piñuécar,True,-3.61003,,29,367,Madrid,3,,1,0.18009043665375,6849,https://www.idealista.com/102505932,,102505932,144,6179,180,28114,176,,,1,1,,,,,01/01/2024,,https://www.idealista.com/data/app/cid/b0dsNGlxWnZNRzJsUTNUc3BlNEZJQT09,994.44,,0-EU-ES-28-01-006-114
